customer_id,Fitness__forecast,Food__forecast,Friend Activities__forecast,Gifts__forecast,Groceries__forecast,Hobbies__forecast,Housing and Utilities__forecast,Medical/Dental__forecast,Personal Hygiene__forecast,Shopping__forecast,Subscriptions__forecast,Transportation__forecast,Travel__forecast,Fitness__avg_txn,Food__avg_txn,Friend Activities__avg_txn,Gifts__avg_txn,Groceries__avg_txn,Hobbies__avg_txn,Housing and Utilities__avg_txn,Medical/Dental__avg_txn,Personal Hygiene__avg_txn,Shopping__avg_txn,Subscriptions__avg_txn,Transportation__avg_txn,Travel__avg_txn,Fitness__n_txn,Food__n_txn,Friend Activities__n_txn,Gifts__n_txn,Groceries__n_txn,Hobbies__n_txn,Housing and Utilities__n_txn,Medical/Dental__n_txn,Personal Hygiene__n_txn,Shopping__n_txn,Subscriptions__n_txn,Transportation__n_txn,Travel__n_txn,Fitness__max30d,Food__max30d,Friend Activities__max30d,Gifts__max30d,Groceries__max30d,Hobbies__max30d,Housing and Utilities__max30d,Medical/Dental__max30d,Personal Hygiene__max30d,Shopping__max30d,Subscriptions__max30d,Transportation__max30d,Travel__max30d,Fitness__velocity,Food__velocity,Friend Activities__velocity,Gifts__velocity,Groceries__velocity,Hobbies__velocity,Housing and Utilities__velocity,Medical/Dental__velocity,Personal Hygiene__velocity,Shopping__velocity,Subscriptions__velocity,Transportation__velocity,Travel__velocity
CUST_0041,273.67,210.4,282.58,263.49,12.26,0.0,1443.45,74.13,18.09,725.36,14.2,6.85,239.05,345.9557142857143,108.24411764705883,254.6495,522.7566666666667,12.315714285714288,0.0,4208.39,445.11333333333334,13.459166666666667,1958.041,26.28076923076923,408.42,214.95999999999998,7.0,17.0,20.0,3.0,7.0,0.0,1.0,9.0,12.0,20.0,13.0,1.0,4.0,744.85,561.84,1055.03,645.27,21.29,0.0,4208.39,1000.0,43.7,6463.18,69.93,408.42,472.97,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5113709155533364,1.0,1.0,1.0
CUST_0042,96.77,152.13,324.33,295.97,19.3,15.18,892.74,47.31,64.16,377.18,10.8,18.28,47.82,96.77,105.25,259.34625,378.54714285714283,12.935555555555556,119.10571428571428,1445.7511111111112,431.84499999999997,114.484375,1668.5125,24.06125,242.5666666666667,36.44428571428572,1.0,14.0,16.0,7.0,9.0,7.0,9.0,6.0,16.0,12.0,8.0,6.0,7.0,96.77,376.05,917.86,1544.51,38.78,287.6,5000.0,525.43,413.74,3732.92,55.72,395.18,79.19,1.0,1.0,1.0,1.0,1.0,1.0,1.3956764085567943,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0043,500.91,102.52,34.09,0.0,82.74,1.61,1282.09,29.93,181.1,2409.26,7.28,0.49,738.32,402.331,169.73888888888888,32.41777777777778,0.0,34.7355,29.483333333333334,3299.446,462.67857142857144,249.6475,2820.2370588235294,17.282,3.865,698.9444444444445,10.0,9.0,9.0,0.0,20.0,3.0,5.0,7.0,12.0,17.0,5.0,8.0,9.0,1040.95,500.0,45.02,0.0,150.0,32.63,5000.0,841.42,629.47,6000.0,33.4,9.54,1950.7,2.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0044,228.66,118.1,343.72,374.88,22.32,17.57,106.18,40.97,28.57,1015.91,5.55,2.78,626.64,94.70416666666667,106.14,351.56615384615384,392.81928571428574,22.32,107.38666666666667,206.94400000000002,296.62375000000003,45.391875,2320.46,13.895000000000001,27.541666666666668,520.1108333333333,12.0,9.0,13.0,14.0,1.0,9.0,10.0,8.0,16.0,13.0,6.0,6.0,12.0,216.84,486.34,1000.0,1522.43,22.32,323.27,809.09,619.4200000000001,304.63,6000.0,21.48,56.43,1368.13,0.5,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,2.0
CUST_0045,121.99,39.13,60.37,130.98,28.31,5.59,56.09,218.56,26.54,2013.21,5.37,12.9,712.95,132.83999999999997,49.474000000000004,65.945,215.35363636363635,22.609999999999996,96.88666666666667,139.0475,537.0681818181819,24.53,1870.8554545454544,12.143333333333334,768.78,731.84,10.0,10.0,2.0,11.0,7.0,6.0,8.0,11.0,5.0,11.0,9.0,1.0,2.0,392.27,150.72,84.49,391.47,43.599999999999994,169.17,180.24,1309.07,51.519999999999996,3540.2700000000004,20.73,768.78,772.46,1.0,0.8387638996638221,1.0,0.5,1.0,0.5336567616737417,1.0,1.0,1.0,0.5,0.5,1.0,0.5
CUST_0046,221.27,177.07,82.81,228.94,9.07,20.02,856.46,42.28,220.1,1802.44,3.19,32.52,189.25,556.4925,139.245,75.62833333333333,300.8978571428571,18.685555555555553,92.14166666666667,2566.5950000000003,388.11833333333334,293.04,2785.26,9.52,651.3466666666667,449.559,12.0,4.0,6.0,14.0,9.0,12.0,4.0,6.0,10.0,3.0,3.0,3.0,10.0,1887.9499999999998,342.85,162.45,1558.89,77.12,389.6,5000.0,610.79,587.55,3000.0,14.05,721.89,2000.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
CUST_0047,238.34,14.16,60.34,70.99,14.34,24.96,199.65,9.0,64.59,282.42,22.88,8.83,417.66,223.5075,15.353,63.234,99.27428571428572,28.336666666666666,150.22333333333333,792.2808333333334,244.52,122.4,2074.9988888888893,49.590999999999994,526.19,159.975,4.0,10.0,5.0,7.0,18.0,9.0,12.0,2.0,13.0,9.0,10.0,1.0,16.0,332.22,32.87,106.8,187.04,150.0,333.21000000000004,3363.59,257.79,400.0,3434.32,80.0,526.19,811.1600000000001,1.0,1.2559633027522934,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0
CUST_0048,959.05,16.12,201.51,406.44,13.84,117.7,48.0,37.16,120.84,339.33,15.98,5.2,0.0,832.0185714285715,15.383333333333333,187.245,415.17157894736846,13.78,165.5315,113.49857142857142,278.5433333333333,120.36333333333333,2131.3223076923077,27.6,77.8425,0.0,14.0,12.0,8.0,19.0,6.0,20.0,7.0,15.0,12.0,13.0,11.0,4.0,0.0,3329.4700000000003,34.43,497.3,1763.21,28.97,902.19,171.56,638.14,400.0,6245.65,118.27000000000001,292.13,0.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.2830409356725145,1.0,0.0
CUST_0049,325.76,124.59,84.64,268.35,18.05,1.14,54.1,80.73,19.44,4287.86,6.89,33.26,340.76,384.7033333333333,109.19,156.665,554.462,18.631666666666664,30.945,121.95222222222222,407.0072727272727,14.412500000000001,2104.691428571429,10.585,240.14777777777778,375.86125,3.0,6.0,6.0,5.0,12.0,2.0,9.0,11.0,4.0,14.0,6.0,9.0,8.0,984.14,287.08,321.06,1376.09,69.25,36.5,192.77,771.85,19.05,6000.0,14.98,715.43,1122.47,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CUST_0050,183.96,14.43,49.6,934.77,34.47,20.24,316.78,105.83,347.96,1250.97,6.2,29.66,114.59,223.2975,14.399999999999999,52.68857142857143,608.0783333333334,35.01888888888889,77.01857142857143,1654.3666666666666,310.0042105263158,191.348,2227.886,11.864,359.552,101.97,4.0,9.0,7.0,12.0,9.0,14.0,6.0,19.0,10.0,5.0,5.0,5.0,7.0,363.65,24.490000000000002,162.97,2737.21,69.56,293.95,3658.91,740.07,400.0,4494.23,20.9,732.92,422.58,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
CUST_0051,971.64,122.84,206.22,82.53,9.78,11.02,0.0,28.01,14.22,1978.83,17.63,32.08,509.11,916.5360000000001,88.6825,361.21625,147.05333333333334,9.656,100.14666666666666,0.0,386.33125,14.14,2512.367272727273,35.74545454545454,122.86153846153846,509.05727272727273,5.0,8.0,8.0,15.0,10.0,6.0,0.0,8.0,2.0,11.0,11.0,13.0,11.0,1670.52,174.55,1152.27,690.16,15.52,225.16,0.0,607.48,14.25,6000.0,67.06,854.75,1055.3,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,2.0,0.5
CUST_0052,1749.79,68.13,304.17,551.71,8.14,25.55,64.61,22.62,22.29,319.56,29.17,72.88,941.96,1321.209090909091,131.717,292.15000000000003,1155.566,9.82125,127.26636363636364,160.32000000000002,406.23333333333335,11.716666666666667,530.4728571428572,55.364999999999995,106.48809523809524,681.0258823529412,11.0,10.0,17.0,5.0,8.0,11.0,6.0,3.0,12.0,7.0,10.0,21.0,17.0,3700.45,341.06,942.52,2500.0,20.13,553.41,191.91,697.22,27.73,1844.34,123.2,603.51,3248.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0
CUST_0053,160.52,140.19,0.0,117.99,23.55,15.72,349.23,11.56,295.29,252.26,14.31,16.8,609.46,312.122,115.965,0.0,145.88375,21.675714285714285,54.295,975.926,211.01000000000002,159.66923076923075,2097.94,34.46,151.68142857142857,381.6766666666667,10.0,8.0,0.0,8.0,7.0,16.0,5.0,3.0,13.0,6.0,7.0,7.0,3.0,1928.71,218.77,0.0,227.99,79.56,142.32999999999998,1128.66,303.69,400.0,6000.0,72.88,510.77,1013.88,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,1.0
CUST_0054,229.18,134.4,77.28,335.11,69.93,48.5,233.08,32.65,232.07,2329.63,4.74,53.58,312.45,215.28166666666667,155.05272727272725,167.71454545454546,963.2650000000001,32.42055555555556,168.39615384615385,1004.4388888888888,597.4833333333333,92.70533333333333,2706.2633333333333,12.57375,254.95076923076925,691.225,12.0,11.0,11.0,28.0,18.0,13.0,9.0,3.0,15.0,9.0,8.0,13.0,10.0,589.55,512.41,739.93,6420.82,110.4,442.46000000000004,2932.2,933.48,457.25,6000.0,25.72,800.0,1830.77,1.0,2.0,0.5,0.5,0.5,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.5
CUST_0055,573.01,75.23,226.58,40.49,41.26,9.02,386.02,56.53,12.47,804.25,11.08,55.12,492.35,515.0933333333334,79.71,224.79,84.58000000000001,44.96142857142858,61.48375,754.3989473684211,348.70444444444445,7.805,1774.625,20.88153846153846,389.46444444444444,454.06125,6.0,3.0,6.0,5.0,7.0,8.0,19.0,9.0,6.0,6.0,13.0,9.0,8.0,1263.16,86.21,603.82,174.08,121.64,166.71,5087.34,747.12,20.14,3000.0,43.49,780.74,1332.59,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0056,671.16,50.09,25.24,98.25,10.71,1.94,116.7,37.18,261.9,1712.11,0.0,0.26,651.54,588.4399999999999,60.655,27.566666666666666,155.41400000000002,15.2275,21.066000000000003,207.99466666666666,257.95187500000003,284.17555555555555,1704.5044999999998,0.0,2.0525,787.3442857142857,10.0,6.0,3.0,5.0,4.0,5.0,15.0,16.0,9.0,20.0,0.0,4.0,7.0,2544.2599999999998,169.81,47.25,419.48,32.75,68.4,1749.27,1057.97,400.0,9000.0,0.0,2.76,1767.8,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5
CUST_0057,117.57,429.16,0.0,348.89,57.04,130.2,49.2,39.89,13.01,4074.48,4.42,15.42,43.92,113.2525,177.03285714285715,0.0,497.6933333333334,24.215,193.72842105263157,142.07928571428573,438.64799999999997,19.993333333333336,2061.366666666667,10.08625,134.268,77.54,8.0,14.0,0.0,15.0,18.0,19.0,14.0,5.0,6.0,3.0,8.0,15.0,11.0,253.29,500.0,0.0,2500.0,69.55,561.49,314.62,1000.0,46.28,3000.0,12.27,712.91,248.08,2.0,1.0,0.0,0.5,2.0,1.0,1.7146062831497346,1.0,1.0,1.0,1.0,0.5,0.5
CUST_0058,278.09,14.13,63.64,0.0,25.53,20.65,655.31,46.88,174.99,1348.91,4.3,17.61,265.44,148.78583333333333,14.309999999999999,50.72714285714286,0.0,20.426250000000003,114.21,749.6616666666667,354.14142857142855,242.74666666666664,2182.7793333333334,10.958,99.91411764705882,280.0022222222222,12.0,5.0,7.0,0.0,8.0,10.0,12.0,7.0,15.0,15.0,5.0,17.0,9.0,292.78999999999996,32.13,111.09,0.0,96.98,300.02,2558.9,1113.03,800.0,6000.0,16.24,668.33,1538.46,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6569463899146822,1.0
CUST_0059,440.66,38.03,419.45,92.69,0.0,43.31,908.17,283.39,7.82,1585.79,16.37,2.41,262.13,519.2543478260869,28.66125,422.8233333333333,194.11,0.0,173.15285714285713,1883.881666666667,525.5213333333334,7.628,1914.977,28.118,72.005,549.465625,23.0,8.0,3.0,1.0,0.0,14.0,12.0,15.0,5.0,20.0,15.0,2.0,16.0,1663.36,88.2,565.11,194.11,0.0,500.0,5058.94,1414.12,11.7,6000.0,72.04,73.66,3353.3199999999997,1.992549518444485,1.0,1.0,1.0,0.0,0.5,0.5,0.9960314782068761,1.0,2.0,1.0,1.0,0.5
CUST_0060,515.07,121.87,210.51,154.48,22.73,23.74,59.87,105.43,13.04,1362.27,5.38,14.48,473.5,519.731875,124.172,244.8225,386.5216666666667,19.6525,185.17428571428573,157.046,372.3675,12.765,2125.021052631579,13.876,147.785,251.79000000000002,16.0,5.0,16.0,6.0,4.0,7.0,5.0,20.0,6.0,19.0,5.0,6.0,4.0,2237.54,202.76,1075.14,1568.08,44.85,405.04,167.67,1421.45,23.12,6000.0,19.29,247.47,384.26,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.7732687045947733,1.0,2.0,0.5,0.5,1.0
CUST_0061,1764.2,30.05,326.85,47.02,39.54,117.75,38.01,137.15,112.16,80.82,6.82,2.26,420.28,1764.2,37.174,345.04857142857145,114.12142857142858,19.745555555555555,233.30642857142857,90.60625,471.2,84.25,200.375,34.07,34.07,430.85,1.0,10.0,7.0,7.0,9.0,14.0,8.0,8.0,16.0,2.0,6.0,4.0,2.0,1764.2,58.62,1000.0,237.03,60.54,500.0,103.24,1000.0,325.57,281.47,47.83,38.84,505.98,1.0,0.5,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0
CUST_0062,292.09,67.75,204.6,157.18,9.58,0.0,56.0,9.5,251.76,153.14,7.88,23.33,900.27,292.09,80.22500000000001,162.35615384615386,526.106,19.746000000000002,0.0,143.01799999999997,172.39000000000001,333.925,201.1818181818182,13.839999999999998,165.4525,730.8171428571429,1.0,16.0,13.0,10.0,10.0,0.0,5.0,3.0,6.0,11.0,12.0,4.0,7.0,292.09,365.47,565.97,2763.41,94.52,0.0,178.27,194.93,400.0,438.93999999999994,34.42,374.25,1312.45,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5
CUST_0063,252.65,36.77,44.77,0.0,18.78,7.81,1643.08,84.57,437.68,177.61,9.45,82.78,231.3,361.215,36.42333333333334,41.513333333333335,0.0,19.55333333333333,61.37,1741.01,278.15176470588233,299.6653333333333,254.5427272727273,15.348571428571429,117.86000000000001,203.7575,18.0,6.0,6.0,0.0,6.0,7.0,8.0,17.0,15.0,11.0,14.0,23.0,4.0,1837.58,92.03,89.91,0.0,24.93,87.66,5805.75,656.42,400.0,665.07,46.61,868.75,424.38,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,2.0,1.0100334448160535,2.0,1.0
CUST_0064,341.38,37.77,255.25,298.64,24.6,26.25,74.42,88.52,20.94,2098.04,4.99,16.09,574.52,360.70714285714286,20.0175,249.44,426.5170588235294,27.124444444444443,133.043,157.84285714285716,435.96000000000004,20.903076923076924,2331.501333333333,12.936666666666667,481.83500000000004,517.138,14.0,8.0,2.0,17.0,9.0,10.0,7.0,11.0,13.0,15.0,3.0,2.0,5.0,804.44,38.46,365.63,1594.67,109.13,387.75,458.9,1138.4,69.59,6000.0,14.94,963.6700000000001,1175.95,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0065,57.27,62.41,317.13,1062.68,9.1,36.77,29.8,18.1,47.9,379.54,6.44,0.0,105.96,53.21,21.210500000000003,260.2053846153846,979.75,8.883333333333333,158.41153846153844,75.666,248.86499999999998,143.7969230769231,2513.791,12.52888888888889,0.0,100.33533333333334,3.0,20.0,13.0,5.0,6.0,13.0,5.0,4.0,13.0,10.0,9.0,0.0,15.0,119.1,78.15,798.89,1884.15,19.24,523.25,111.12,463.77,400.0,6000.0,31.089999999999996,0.0,679.93,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,1.0
CUST_0066,354.66,116.02,161.54,218.32,14.39,3.39,813.36,68.0,0.0,654.22,16.26,33.04,719.88,380.95875,107.56800000000001,336.09625,357.1,14.052307692307693,31.265,2161.3866666666668,509.32866666666666,0.0,2577.38,43.8,430.512,637.56,8.0,10.0,8.0,2.0,13.0,6.0,6.0,15.0,0.0,11.0,2.0,5.0,16.0,857.0,276.28,725.22,421.61,27.05,57.33,5000.0,1314.2399999999998,0.0,6000.0,50.92,800.0,3254.69,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0
CUST_0067,0.0,32.7,61.84,91.96,30.36,29.48,1345.75,278.89,56.05,788.0,8.37,35.55,159.24,0.0,37.97454545454545,125.39500000000001,113.141875,31.41714285714286,66.96916666666667,1143.973888888889,405.92263157894735,67.88,1865.6480000000001,26.81866666666667,215.858,142.3475,0.0,11.0,10.0,16.0,7.0,12.0,18.0,19.0,5.0,15.0,15.0,5.0,8.0,0.0,134.4,303.35,420.57,48.56,152.56,5559.52,1224.06,191.57,4392.71,82.21000000000001,490.78,400.99,0.0,0.5,0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5
CUST_0068,276.85,212.18,268.17,33.56,7.72,40.16,1580.34,15.81,86.57,1572.31,27.83,46.13,64.71,277.7907142857143,156.02,252.63666666666666,70.29,14.132142857142856,111.8955,4365.106666666667,216.6875,119.46727272727271,2083.5725,41.108823529411765,240.4295833333333,61.513999999999996,14.0,3.0,3.0,1.0,14.0,20.0,3.0,4.0,11.0,16.0,17.0,24.0,5.0,569.41,455.96,354.0,70.29,31.950000000000003,351.81,5000.0,292.65,459.21,7145.79,105.66,1227.19,145.54,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.4385709077652207,0.5,1.0
CUST_0069,178.44,62.26,827.18,111.07,17.54,14.44,1490.96,40.87,92.46,630.58,23.21,52.43,300.36,385.61,44.17230769230769,828.7733333333332,172.47,16.442857142857143,88.78777777777778,1666.5422222222223,362.29857142857145,107.23142857142857,951.392,41.03363636363636,145.07333333333335,229.02999999999997,10.0,13.0,3.0,8.0,21.0,9.0,9.0,7.0,7.0,10.0,11.0,9.0,3.0,879.32,151.36,1000.0,471.83,54.36,222.96,5000.0,643.81,315.37,3445.35,88.91,530.73,345.74,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.8735890468227423,1.0,0.5,0.8029873808910636,2.0,0.5
CUST_0070,234.55,36.88,35.59,22.22,27.81,51.98,3555.33,34.5,18.56,71.26,24.92,7.8,696.56,238.985,30.8105,33.17,106.58,25.770999999999997,221.22153846153847,3159.753571428571,470.7475,14.232307692307693,106.78666666666668,27.41090909090909,119.94624999999999,607.4555555555556,4.0,20.0,6.0,3.0,10.0,13.0,14.0,4.0,13.0,3.0,11.0,8.0,9.0,350.86,134.35,55.32,178.33,103.42,461.84,9393.880000000001,527.4,49.69,129.62,73.81,584.05,2607.7799999999997,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0071,0.0,197.1,56.41,226.07,53.55,14.61,539.59,71.14,146.73,253.91,6.22,1.87,639.96,0.0,72.24692307692308,115.715,356.4883333333333,44.990526315789474,122.53666666666666,1074.7191666666668,330.06583333333333,150.00142857142856,1969.573125,12.025,22.026000000000003,364.796,0.0,13.0,8.0,6.0,19.0,9.0,12.0,12.0,7.0,16.0,12.0,5.0,5.0,0.0,224.3,287.23,831.51,98.83,202.19,5000.0,1000.0,400.0,6000.0,26.19,43.160000000000004,1412.65,0.0,1.514517218095881,0.5,1.0,1.1440150528296422,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0
CUST_0072,0.0,51.69,56.06,71.73,23.52,27.68,53.96,63.84,40.15,1187.73,23.25,19.32,159.98,0.0,45.41571428571428,54.60333333333333,127.16166666666668,18.910833333333333,108.78285714285714,153.226,289.3544444444444,140.91846153846154,2054.991,22.029285714285717,66.00666666666666,165.8714285714286,0.0,14.0,3.0,6.0,12.0,14.0,5.0,9.0,13.0,10.0,14.0,9.0,7.0,0.0,181.04000000000002,85.47,290.58,71.88,462.78000000000003,353.45,899.48,548.79,3000.0,48.1,194.96,447.19,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,2.0,1.0,1.0
CUST_0073,764.79,18.63,741.16,621.53,30.99,1.25,837.52,84.37,32.99,196.18,16.02,67.93,18.74,394.09777777777776,18.63,406.52714285714285,301.36045454545456,27.328235294117647,34.45,2065.1642857142856,326.34375,45.754999999999995,2003.4157142857143,26.179230769230767,369.24363636363637,16.5925,9.0,1.0,7.0,22.0,17.0,2.0,7.0,16.0,2.0,14.0,13.0,11.0,4.0,1322.39,18.63,863.26,1317.26,115.89,43.19,4752.4,904.01,51.58,3000.0,52.56,1514.49,21.86,1.0,1.0,0.5,0.6852889344801284,1.0,1.0,1.0,1.677428284715734,1.0,0.5,1.0,1.0,0.5
CUST_0074,391.17,102.92,181.39,0.0,39.81,25.41,329.05,46.3,103.96,540.72,7.77,32.44,1045.79,365.86199999999997,47.75555555555556,138.362,0.0,18.232142857142858,89.420625,1037.6108695652174,630.0174999999999,168.418,939.5825,13.805333333333333,160.9390909090909,1062.9975,10.0,18.0,5.0,0.0,14.0,16.0,23.0,4.0,10.0,4.0,15.0,11.0,4.0,759.8,186.64,246.84,0.0,33.87,297.46000000000004,5060.94,1000.0,406.72,1404.1,31.490000000000002,711.83,1479.42,1.0,0.5,0.5,0.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0754578754578754,0.5,1.0
CUST_0075,0.0,77.05,99.85,230.04,21.07,3.25,1494.57,64.07,32.23,305.61,26.22,17.05,877.09,0.0,40.163333333333334,49.74571428571429,269.4335294117647,19.847692307692306,44.7825,2765.6066666666666,505.0,32.504,1843.3400000000001,23.364375,173.66833333333332,676.9083333333333,0.0,15.0,14.0,17.0,13.0,4.0,9.0,7.0,5.0,10.0,16.0,6.0,6.0,0.0,158.20999999999998,114.7,1081.77,54.45,57.0,5109.27,977.48,73.96,6000.0,69.86,395.22,1440.46,0.0,1.0,0.5,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0076,652.6,15.42,145.52,445.8,44.47,74.16,933.01,11.26,53.47,1911.33,30.52,33.76,214.86,519.5854545454546,16.823333333333334,147.2625,762.0100000000001,35.553333333333335,174.46666666666667,2131.7975,304.61,50.54999999999999,1535.2175,33.00125,247.2475,194.9057142857143,11.0,3.0,4.0,3.0,9.0,12.0,12.0,2.0,3.0,8.0,8.0,8.0,7.0,1532.24,21.71,154.03,1459.3400000000001,109.93,443.77,5000.0,363.47,74.61,3000.0,60.08,759.91,522.27,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,0.5
CUST_0077,805.81,237.17,80.67,259.37,34.39,10.81,831.19,88.67,0.0,322.68,18.83,11.84,60.48,745.29375,165.56833333333336,105.547,230.79222222222222,33.51,36.70375,1813.4,374.585,0.0,1656.5316666666668,35.068461538461534,70.125,110.08,8.0,6.0,10.0,9.0,11.0,8.0,4.0,14.0,0.0,12.0,13.0,10.0,10.0,1905.63,282.49,275.14,561.72,85.64,75.75999999999999,5000.0,934.5699999999999,0.0,4822.37,80.0,135.94,254.63,1.0,0.5,0.709311623173657,1.0,1.0,0.5,1.0,0.9351821862348179,0.0,1.0,1.0,1.0,1.0
CUST_0078,53.08,55.15,361.84,244.01,21.54,35.74,13.47,153.1,141.29,1850.95,13.46,6.35,408.41,62.559999999999995,53.14,371.43199999999996,178.42111111111112,22.22,65.58733333333333,75.2975,324.9561538461539,174.74666666666667,1944.2400000000002,33.339999999999996,98.1075,341.9328571428572,4.0,4.0,5.0,9.0,3.0,15.0,4.0,13.0,3.0,10.0,7.0,4.0,7.0,103.53,108.65,966.55,388.41999999999996,25.35,177.04000000000002,122.6,582.72,400.0,3065.17,60.22,133.28,1491.16,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0
CUST_0079,476.95,12.93,216.5,67.42,19.52,10.07,2131.59,111.97,5.77,2117.11,17.5,22.53,415.27,397.6,13.34625,163.13933333333335,99.63666666666666,15.648,78.96714285714286,2284.11875,472.1530769230769,5.88,3000.0,30.97888888888889,163.01333333333332,324.48315789473685,5.0,8.0,15.0,3.0,20.0,7.0,8.0,13.0,3.0,3.0,18.0,9.0,19.0,1663.8100000000002,28.48,410.64,123.71,57.68,195.85,5000.0,1049.08,6.14,3000.0,107.53999999999999,692.96,1485.3600000000001,1.0,0.711329539575789,0.5,1.0,0.5847750865051904,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0
CUST_0080,242.83,41.38,257.86,0.0,7.04,11.72,35.39,37.57,114.55,1921.51,9.18,6.57,1030.07,190.8675,38.849999999999994,268.21500000000003,0.0,14.288,214.42666666666665,95.716,411.206,101.19142857142856,2584.3792857142857,21.87833333333333,46.3275,754.55875,8.0,18.0,2.0,0.0,5.0,3.0,5.0,5.0,7.0,14.0,6.0,8.0,8.0,798.54,236.65,320.68,0.0,21.08,244.59,208.98,942.46,264.32,6000.0,46.16,251.75,1432.17,1.0,1.0171246515332537,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0
CUST_0081,633.83,48.42,154.98,464.98,25.13,14.25,31.56,41.94,284.15,250.88,17.73,37.0,331.25,842.283,58.970000000000006,150.765625,568.0961538461538,22.976153846153846,155.526,90.68333333333334,380.4866666666667,299.845,148.965,31.00411764705882,438.11800000000005,344.28999999999996,10.0,7.0,16.0,13.0,13.0,5.0,3.0,6.0,2.0,4.0,17.0,5.0,7.0,2500.0,89.18,514.39,2633.52,73.62,379.45,110.58,784.31,319.31,349.51,73.27,689.05,1378.83,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5756682840758712
CUST_0082,164.23,74.24,161.35,209.6,39.67,16.11,83.03,97.12,12.05,2206.0,8.34,2.71,378.18,147.26666666666668,91.20666666666666,259.8275,583.43,18.2675,87.982,157.02333333333334,440.14166666666665,12.281666666666666,1793.7300000000002,9.873333333333333,27.536666666666665,395.1983333333333,6.0,6.0,8.0,8.0,4.0,5.0,6.0,12.0,6.0,6.0,6.0,6.0,6.0,279.83,135.48,791.97,1734.11,36.82,207.57,303.75,1068.9,17.41,3000.0,11.15,55.47,690.72,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0
